time_ms,motor,pwm,speedA,speedB
38103,A,160,0,0
38113,A,160,1,0
38123,A,160,0,0
38133,A,160,1,0
38143,A,160,1,0
38153,A,160,0,0
38278,A,160,9,0
38289,A,160,1,0
38299,A,160,0,0
38309,A,160,1,0
38319,A,160,1,0
38329,A,160,0,0
38339,A,160,1,0
38349,A,160,1,0
38359,A,160,0,0
38369,A,160,1,0
38379,A,160,1,0
38389,A,160,0,0
38399,A,160,1,0
38409,A,160,1,0
38419,A,160,0,0
38543,A,160,9,0
38553,A,160,1,0
38563,A,160,1,0
38573,A,160,1,0
38583,A,160,0,0
38593,A,160,1,0
38603,A,160,1,0
38613,A,160,0,0
38623,A,160,1,0
38633,A,160,1,0
38643,A,160,0,0
38653,A,160,1,0
38663,A,160,1,0
38673,A,160,0,0
38683,A,160,1,0
38808,A,160,8,0
38819,A,160,1,0
38829,A,160,1,0
38839,A,160,0,0
38849,A,160,1,0
38859,A,160,1,0
38869,A,160,0,0
38879,A,160,1,0
38889,A,160,1,0
38899,A,160,0,0
38909,A,160,1,0
38919,A,160,1,0
38929,A,160,0,0
38939,A,160,1,0
38949,A,160,1,0
39073,A,160,10,0
39083,A,160,1,0
39093,A,160,1,0
39103,A,160,0,0
39113,A,160,1,0
39123,A,160,1,0
39133,A,160,0,0
39143,A,160,1,0
39153,A,160,1,0
39163,A,160,0,0
39173,A,160,1,0
39183,A,160,1,0
39193,A,160,0,0
39203,A,160,1,0
39213,A,160,1,0
39338,A,160,8,0
39349,A,160,0,0
39359,A,160,1,0
39369,A,160,1,0
39379,A,160,0,0
39389,A,160,1,0
39399,A,160,1,0
39409,A,160,0,0
39419,A,160,1,0
39429,A,160,1,0
39439,A,160,0,0
39449,A,160,1,0
39459,A,160,1,0
39469,A,160,1,0
39479,A,160,0,0
39603,A,160,11,0
39613,A,160,0,0
39623,A,160,1,0
39633,A,160,1,0
39643,A,160,0,0
39653,A,160,1,0
39663,A,160,1,0
39673,A,160,0,0
39683,A,160,1,0
39693,A,160,1,0
39703,A,160,0,0
39713,A,160,1,0
39723,A,160,1,0
39733,A,160,0,0
39857,A,160,8,0
39867,A,160,1,0
39877,A,160,1,0
39887,A,160,0,0
39897,A,160,1,0
39907,A,160,1,0
39917,A,160,0,0
39927,A,160,1,0
39937,A,160,1,0
39947,A,160,0,0
39957,A,160,1,0
39967,A,160,1,0
39977,A,160,0,0
39987,A,160,1,0
39997,A,160,1,0
40122,A,160,8,0
40133,A,160,1,0
40143,A,160,1,0
42149,A,170,8,0
42159,A,170,0,0
42169,A,170,0,0
42179,A,170,0,0
42189,A,170,0,0
42199,A,170,0,0
42209,A,170,0,0
42219,A,170,1,0
42229,A,170,0,0
42239,A,170,1,0
42249,A,170,0,0
42259,A,170,0,0
42269,A,170,1,0
42279,A,170,1,0
42289,A,170,0,0
42299,A,170,1,0
42309,A,170,0,0
42434,A,170,8,0
42445,A,170,1,0
42455,A,170,0,0
42465,A,170,1,0
42475,A,170,1,0
42485,A,170,0,0
42495,A,170,1,0
42505,A,170,1,0
42515,A,170,0,0
42525,A,170,1,0
42535,A,170,1,0
42545,A,170,0,0
42555,A,170,1,0
42565,A,170,1,0
42575,A,170,0,0
42699,A,170,11,0
42709,A,170,1,0
42719,A,170,0,0
42729,A,170,1,0
42739,A,170,1,0
42749,A,170,0,0
42759,A,170,1,0
42769,A,170,1,0
42779,A,170,1,0
42789,A,170,0,0
42799,A,170,1,0
42809,A,170,1,0
42819,A,170,0,0
42829,A,170,1,0
42953,A,170,8,0
42963,A,170,1,0
42973,A,170,1,0
42983,A,170,1,0
42993,A,170,0,0
43003,A,170,1,0
43013,A,170,1,0
43023,A,170,1,0
43033,A,170,0,0
43043,A,170,1,0
43053,A,170,1,0
43063,A,170,0,0
43073,A,170,1,0
43083,A,170,1,0
43093,A,170,0,0
43218,A,170,9,0
43229,A,170,1,0
43239,A,170,0,0
43249,A,170,1,0
43259,A,170,1,0
43269,A,170,1,0
43279,A,170,0,0
43289,A,170,1,0
43299,A,170,1,0
43309,A,170,1,0
43319,A,170,0,0
43329,A,170,1,0
43339,A,170,1,0
43349,A,170,0,0
43359,A,170,1,0
43483,A,170,8,0
43493,A,170,1,0
43503,A,170,1,0
43513,A,170,1,0
43523,A,170,0,0
43533,A,170,1,0
43543,A,170,1,0
43553,A,170,0,0
43563,A,170,1,0
43573,A,170,1,0
43583,A,170,0,0
43593,A,170,1,0
43603,A,170,1,0
43613,A,170,1,0
43623,A,170,0,0
43748,A,170,9,0
43759,A,170,1,0
43769,A,170,1,0
43779,A,170,0,0
43789,A,170,1,0
43799,A,170,1,0
43809,A,170,0,0
43819,A,170,1,0
43829,A,170,1,0
43839,A,170,0,0
43849,A,170,1,0
43859,A,170,1,0
43869,A,170,1,0
43879,A,170,0,0
43889,A,170,1,0
44013,A,170,8,0
44023,A,170,1,0
44033,A,170,1,0
44043,A,170,1,0
44053,A,170,1,0
44063,A,170,0,0
44073,A,170,1,0
44083,A,170,1,0
44093,A,170,0,0
44103,A,170,1,0
44113,A,170,1,0
44123,A,170,0,0
44133,A,170,1,0
44143,A,170,1,0
44153,A,170,0,0
44278,A,170,11,0
44289,A,170,1,0
44299,A,170,1,0
44309,A,170,0,0
44319,A,170,1,0
44329,A,170,1,0
44339,A,170,1,0
44349,A,170,0,0
44359,A,170,1,0
44369,A,170,1,0
44379,A,170,0,0
44389,A,170,1,0
44399,A,170,1,0
44409,A,170,0,0
44419,A,170,1,0
44543,A,170,10,0
44553,A,170,0,0
44563,A,170,1,0
44573,A,170,1,0
44583,A,170,0,0
44593,A,170,1,0
44603,A,170,1,0
44613,A,170,0,0
44623,A,170,1,0
44633,A,170,1,0
44643,A,170,1,0
44653,A,170,0,0
44663,A,170,1,0
44673,A,170,1,0
44683,A,170,1,0
44808,A,170,9,0
44819,A,170,1,0
44829,A,170,1,0
44839,A,170,0,0
44849,A,170,1,0
44859,A,170,1,0
44869,A,170,0,0
44879,A,170,1,0
44889,A,170,1,0
44899,A,170,0,0
44909,A,170,1,0
44919,A,170,1,0
44929,A,170,1,0
44939,A,170,0,0
44949,A,170,1,0
45073,A,170,8,0
45083,A,170,1,0
45093,A,170,1,0
45103,A,170,0,0
45113,A,170,1,0
45123,A,170,1,0
45133,A,170,1,0
45143,A,170,0,0
45153,A,170,1,0
45163,A,170,1,0
45173,A,170,1,0
45183,A,170,0,0
45193,A,170,1,0
45203,A,170,1,0
45327,A,170,8,0
45337,A,170,1,0
45347,A,170,1,0
45357,A,170,0,0
45367,A,170,1,0
45377,A,170,1,0
45387,A,170,0,0
45397,A,170,1,0
45407,A,170,1,0
45417,A,170,0,0
45427,A,170,1,0
45437,A,170,1,0
45447,A,170,0,0
45457,A,170,1,0
45467,A,170,1,0
45592,A,170,8,0
45603,A,170,1,0
45613,A,170,1,0
45623,A,170,1,0
45633,A,170,1,0
45643,A,170,0,0
45653,A,170,1,0
45663,A,170,1,0
45673,A,170,0,0
45683,A,170,1,0
45693,A,170,1,0
45703,A,170,0,0
45713,A,170,1,0
45723,A,170,1,0
45733,A,170,0,0
45857,A,170,11,0
45867,A,170,1,0
45877,A,170,0,0
45887,A,170,1,0
45897,A,170,1,0
45907,A,170,0,0
45917,A,170,1,0
45927,A,170,1,0
45937,A,170,0,0
45947,A,170,1,0
45957,A,170,1,0
45967,A,170,1,0
45977,A,170,0,0
45987,A,170,1,0
45997,A,170,1,0
46122,A,170,8,0
46133,A,170,1,0
46143,A,170,1,0
48149,A,180,9,0
48159,A,180,0,0
48169,A,180,0,0
48179,A,180,0,0
48189,A,180,0,0
48199,A,180,0,0
48209,A,180,0,0
48219,A,180,1,0
48229,A,180,0,0
48239,A,180,1,0
48249,A,180,0,0
48259,A,180,1,0
48269,A,180,0,0
48279,A,180,1,0
48289,A,180,0,0
48299,A,180,1,0
48309,A,180,1,0
48434,A,180,9,0
48445,A,180,0,0
48455,A,180,1,0
48465,A,180,1,0
48475,A,180,1,0
48485,A,180,0,0
48495,A,180,1,0
48505,A,180,1,0
48515,A,180,1,0
48525,A,180,0,0
48535,A,180,1,0
48545,A,180,1,0
48555,A,180,0,0
48565,A,180,1,0
48575,A,180,1,0
48699,A,180,9,0
48709,A,180,1,0
48719,A,180,0,0
48729,A,180,1,0
48739,A,180,1,0
48749,A,180,0,0
48759,A,180,1,0
48769,A,180,1,0
48779,A,180,0,0
48789,A,180,1,0
48799,A,180,1,0
48809,A,180,0,0
48819,A,180,1,0
48829,A,180,1,0
48839,A,180,1,0
48964,A,180,11,0
48975,A,180,0,0
48985,A,180,1,0
48995,A,180,1,0
49005,A,180,1,0
49015,A,180,0,0
49025,A,180,1,0
49035,A,180,1,0
49045,A,180,1,0
49055,A,180,0,0
49065,A,180,1,0
49075,A,180,1,0
49085,A,180,0,0
49095,A,180,1,0
49105,A,180,1,0
49229,A,180,9,0
49239,A,180,1,0
49249,A,180,0,0
49259,A,180,1,0
49269,A,180,1,0
49279,A,180,0,0
49289,A,180,1,0
49299,A,180,1,0
49309,A,180,1,0
49319,A,180,0,0
49329,A,180,1,0
49339,A,180,1,0
49349,A,180,1,0
49359,A,180,0,0
49483,A,180,11,0
49493,A,180,1,0
49503,A,180,1,0
49513,A,180,0,0
49523,A,180,1,0
49533,A,180,1,0
49543,A,180,1,0
49553,A,180,0,0
49563,A,180,1,0
49573,A,180,1,0
49583,A,180,0,0
49593,A,180,1,0
49603,A,180,1,0
49613,A,180,0,0
49623,A,180,1,0
49748,A,180,9,0
49759,A,180,1,0
49769,A,180,1,0
49779,A,180,1,0
49789,A,180,0,0
49799,A,180,1,0
49809,A,180,1,0
49819,A,180,1,0
49829,A,180,0,0
49839,A,180,1,0
49849,A,180,1,0
49859,A,180,0,0
49869,A,180,1,0
49879,A,180,1,0
49889,A,180,0,0
50013,A,180,11,0
50023,A,180,0,0
50033,A,180,1,0
50043,A,180,1,0
50053,A,180,0,0
50063,A,180,1,0
50073,A,180,1,0
50083,A,180,0,0
50093,A,180,1,0
50103,A,180,1,0
50113,A,180,1,0
50123,A,180,1,0
50133,A,180,0,0
50143,A,180,1,0
50153,A,180,1,0
50278,A,180,8,0
50289,A,180,2,0
50299,A,180,0,0
50309,A,180,1,0
50319,A,180,1,0
50329,A,180,0,0
50339,A,180,1,0
50349,A,180,1,0
50359,A,180,0,0
50369,A,180,1,0
50379,A,180,1,0
50389,A,180,1,0
50399,A,180,0,0
50409,A,180,1,0
50419,A,180,1,0
50543,A,180,11,0
50553,A,180,0,0
50563,A,180,1,0
50573,A,180,1,0
50583,A,180,1,0
50593,A,180,1,0
50603,A,180,0,0
50613,A,180,1,0
50623,A,180,1,0
50633,A,180,0,0
50643,A,180,1,0
50653,A,180,1,0
50663,A,180,0,0
50673,A,180,1,0
50797,A,180,9,0
50807,A,180,1,0
50817,A,180,1,0
50827,A,180,0,0
50837,A,180,1,0
50847,A,180,1,0
50857,A,180,0,0
50867,A,180,1,0
50877,A,180,1,0
50887,A,180,1,0
50897,A,180,1,0
50907,A,180,0,0
50917,A,180,1,0
50927,A,180,1,0
50937,A,180,0,0
51062,A,180,9,0
51073,A,180,1,0
51083,A,180,1,0
51093,A,180,1,0
51103,A,180,0,0
51113,A,180,1,0
51123,A,180,1,0
51133,A,180,0,0
51143,A,180,1,0
51153,A,180,1,0
51163,A,180,0,0
51173,A,180,2,0
51183,A,180,1,0
51193,A,180,1,0
51203,A,180,1,0
51327,A,180,8,0
51337,A,180,1,0
51347,A,180,1,0
51357,A,180,1,0
51367,A,180,0,0
51377,A,180,1,0
51387,A,180,1,0
51397,A,180,1,0
51407,A,180,0,0
51417,A,180,1,0
51427,A,180,1,0
51437,A,180,0,0
51447,A,180,1,0
51457,A,180,1,0
51467,A,180,1,0
51592,A,180,10,0
51603,A,180,0,0
51613,A,180,1,0
51623,A,180,1,0
51633,A,180,1,0
51643,A,180,0,0
51653,A,180,1,0
51663,A,180,1,0
51673,A,180,1,0
51683,A,180,0,0
51693,A,180,1,0
51703,A,180,1,0
51713,A,180,0,0
51723,A,180,1,0
51733,A,180,1,0
51857,A,180,9,0
51867,A,180,1,0
51877,A,180,0,0
51887,A,180,1,0
51897,A,180,1,0
51907,A,180,0,0
51917,A,180,1,0
51927,A,180,1,0
51937,A,180,1,0
51947,A,180,1,0
51957,A,180,0,0
51967,A,180,1,0
51977,A,180,1,0
51987,A,180,0,0
51997,A,180,1,0
52122,A,180,9,0
52133,A,180,1,0
52143,A,180,1,0
54149,A,190,9,13
54159,A,190,0,0
54169,A,190,0,0
54179,A,190,0,0
54189,A,190,0,0
54199,A,190,1,0
54209,A,190,0,0
54219,A,190,0,0
54229,A,190,1,0
54239,A,190,0,0
54249,A,190,1,0
54259,A,190,0,0
54269,A,190,1,0
54279,A,190,1,0
54289,A,190,0,0
54299,A,190,1,0
54309,A,190,0,0
54434,A,190,12,0
54445,A,190,1,0
54455,A,190,1,0
54465,A,190,0,0
54475,A,190,1,0
54485,A,190,1,0
54495,A,190,0,0
54505,A,190,1,0
54515,A,190,1,0
54525,A,190,1,0
54535,A,190,0,0
54545,A,190,1,0
54555,A,190,1,0
54565,A,190,1,0
54575,A,190,0,0
54699,A,190,9,0
54709,A,190,1,0
54719,A,190,1,0
54729,A,190,1,0
54739,A,190,0,0
54749,A,190,1,0
54759,A,190,1,0
54769,A,190,1,0
54779,A,190,1,0
54789,A,190,0,0
54799,A,190,1,0
54809,A,190,1,0
54819,A,190,0,0
54829,A,190,1,0
54953,A,190,12,0
54963,A,190,1,0
54973,A,190,1,0
54983,A,190,1,0
54993,A,190,0,0
55003,A,190,1,0
55013,A,190,1,0
55023,A,190,1,0
55033,A,190,0,0
55043,A,190,1,0
55053,A,190,1,0
55063,A,190,1,0
55073,A,190,1,0
55083,A,190,0,0
55093,A,190,1,0
55218,A,190,11,0
55229,A,190,1,0
55239,A,190,1,0
55249,A,190,0,0
55259,A,190,1,0
55269,A,190,1,0
55279,A,190,1,0
55289,A,190,1,0
55299,A,190,0,0
55309,A,190,1,0
55319,A,190,1,0
55329,A,190,0,0
55339,A,190,1,0
55349,A,190,1,0
55359,A,190,1,0
55483,A,190,9,0
55493,A,190,1,0
55503,A,190,1,0
55513,A,190,0,0
55523,A,190,1,0
55533,A,190,1,0
55543,A,190,0,0
55553,A,190,1,0
55563,A,190,1,0
55573,A,190,1,0
55583,A,190,1,0
55593,A,190,0,0
55603,A,190,1,0
55613,A,190,1,0
55623,A,190,0,0
55748,A,190,11,0
55759,A,190,1,0
55769,A,190,1,0
55779,A,190,0,0
55789,A,190,1,0
55799,A,190,1,0
55809,A,190,0,0
55819,A,190,1,0
55829,A,190,1,0
55839,A,190,1,0
55849,A,190,0,0
55859,A,190,1,0
55869,A,190,1,0
55879,A,190,1,0
55889,A,190,0,0
56013,A,190,12,0
56023,A,190,0,0
56033,A,190,1,0
56043,A,190,1,0
56053,A,190,1,0
56063,A,190,1,0
56073,A,190,0,0
56083,A,190,1,0
56093,A,190,1,0
56103,A,190,0,0
56113,A,190,1,0
56123,A,190,1,0
56133,A,190,1,0
56143,A,190,1,0
56267,A,190,8,0
56277,A,190,2,0
56287,A,190,0,0
56297,A,190,1,0
56307,A,190,1,0
56317,A,190,0,0
56327,A,190,1,0
56337,A,190,1,0
56347,A,190,1,0
56357,A,190,1,0
56367,A,190,0,0
56377,A,190,1,0
56387,A,190,1,0
56397,A,190,0,0
56407,A,190,1,0
56532,A,190,10,0
56543,A,190,2,0
56553,A,190,0,0
56563,A,190,1,0
56573,A,190,1,0
56583,A,190,0,0
56593,A,190,1,0
56603,A,190,1,0
56613,A,190,1,0
56623,A,190,1,0
56633,A,190,0,0
56643,A,190,1,0
56653,A,190,1,0
56663,A,190,0,0
56673,A,190,1,0
56797,A,190,10,0
56807,A,190,1,0
56817,A,190,1,0
56827,A,190,1,0
56837,A,190,1,0
56847,A,190,0,0
56857,A,190,1,0
56867,A,190,1,0
56877,A,190,0,0
56887,A,190,1,0
56897,A,190,1,0
56907,A,190,1,0
56917,A,190,1,0
56927,A,190,0,0
56937,A,190,1,0
57062,A,190,10,0
57073,A,190,1,0
57083,A,190,1,0
57093,A,190,1,0
57103,A,190,0,0
57113,A,190,1,0
57123,A,190,1,0
57133,A,190,1,0
57143,A,190,0,0
57153,A,190,1,0
57163,A,190,1,0
57173,A,190,1,0
57183,A,190,1,0
57193,A,190,0,0
57203,A,190,1,0
57327,A,190,11,0
57337,A,190,1,0
57347,A,190,1,0
57357,A,190,0,0
57367,A,190,1,0
57377,A,190,1,0
57387,A,190,1,0
57397,A,190,0,0
57407,A,190,1,0
57417,A,190,1,0
57427,A,190,1,0
57437,A,190,0,0
57447,A,190,1,0
57457,A,190,1,0
57581,A,190,9,0
57591,A,190,1,0
57601,A,190,1,0
57611,A,190,1,0
57621,A,190,0,0
57631,A,190,1,0
57641,A,190,1,0
57651,A,190,0,0
57661,A,190,1,0
57671,A,190,1,0
57681,A,190,1,0
57691,A,190,0,0
57701,A,190,1,0
57711,A,190,1,0
57721,A,190,1,0
57846,A,190,9,0
57857,A,190,1,0
57867,A,190,0,0
57877,A,190,1,0
57887,A,190,1,0
57897,A,190,1,0
57907,A,190,1,0
57917,A,190,0,0
57927,A,190,1,0
57937,A,190,1,0
57947,A,190,1,0
57957,A,190,0,0
57967,A,190,1,0
57977,A,190,1,0
57987,A,190,1,0
58111,A,190,9,0
58121,A,190,1,0
58131,A,190,0,0
58141,A,190,1,0
60149,A,200,11,0
60159,A,200,0,0
60169,A,200,0,0
60179,A,200,0,0
60189,A,200,0,0
60199,A,200,0,0
60209,A,200,1,0
60219,A,200,0,0
60229,A,200,1,0
60239,A,200,0,0
60249,A,200,1,0
60259,A,200,0,0
60269,A,200,1,0
60279,A,200,0,0
60289,A,200,1,0
60299,A,200,1,0
60309,A,200,0,0
60434,A,200,9,0
60445,A,200,1,0
60455,A,200,1,0
60465,A,200,0,0
60475,A,200,1,0
60485,A,200,1,0
60495,A,200,1,0
60505,A,200,0,0
60515,A,200,1,0
60525,A,200,1,0
60535,A,200,1,0
60545,A,200,0,0
60555,A,200,1,0
60565,A,200,1,0
60575,A,200,1,0
60699,A,200,9,0
60709,A,200,1,0
60719,A,200,1,0
60729,A,200,1,0
60739,A,200,0,0
60749,A,200,1,0
60759,A,200,1,0
60769,A,200,0,0
60779,A,200,1,0
60789,A,200,1,0
60799,A,200,1,0
60809,A,200,1,0
60819,A,200,0,0
60829,A,200,1,0
60953,A,200,9,0
60963,A,200,1,0
60973,A,200,1,0
60983,A,200,1,0
60993,A,200,1,0
61003,A,200,0,0
61013,A,200,1,0
61023,A,200,1,0
61033,A,200,1,0
61043,A,200,1,0
61053,A,200,0,0
61063,A,200,1,0
61073,A,200,1,0
61083,A,200,0,0
61093,A,200,1,0
61218,A,200,13,0
61229,A,200,1,0
61239,A,200,0,0
61249,A,200,1,0
61259,A,200,1,0
61269,A,200,1,0
61279,A,200,1,0
61289,A,200,0,0
61299,A,200,1,0
61309,A,200,1,0
61319,A,200,0,0
61329,A,200,1,0
61339,A,200,1,0
61349,A,200,1,0
61359,A,200,1,0
61483,A,200,9,0
61493,A,200,1,0
61503,A,200,1,0
61513,A,200,1,0
61523,A,200,0,0
61533,A,200,1,0
61543,A,200,1,0
61553,A,200,0,0
61563,A,200,1,0
61573,A,200,1,0
61583,A,200,1,0
61593,A,200,1,0
61603,A,200,0,0
61613,A,200,1,0
61623,A,200,1,0
61748,A,200,9,0
61759,A,200,1,0
61769,A,200,1,0
61779,A,200,1,0
61789,A,200,1,0
61799,A,200,0,0
61809,A,200,1,0
61819,A,200,1,0
61829,A,200,1,0
61839,A,200,0,0
61849,A,200,1,0
61859,A,200,1,0
61869,A,200,0,0
61879,A,200,1,0
61889,A,200,1,0
62013,A,200,12,0
62023,A,200,0,0
62033,A,200,1,0
62043,A,200,1,0
62053,A,200,1,0
62063,A,200,1,0
62073,A,200,0,0
62083,A,200,1,0
62093,A,200,1,0
62103,A,200,1,0
62113,A,200,1,0
62123,A,200,0,0
62133,A,200,1,0
62143,A,200,1,0
62153,A,200,0,0
62278,A,200,10,0
62289,A,200,1,0
62299,A,200,1,0
62309,A,200,0,0
62319,A,200,1,0
62329,A,200,1,0
62339,A,200,1,0
62349,A,200,1,0
62359,A,200,0,0
62369,A,200,1,0
62379,A,200,1,0
62389,A,200,0,0
62399,A,200,1,0
62409,A,200,1,0
62419,A,200,1,0
62543,A,200,9,0
62553,A,200,1,0
62563,A,200,1,0
62573,A,200,1,0
62583,A,200,1,0
62593,A,200,0,0
62603,A,200,1,0
62613,A,200,1,0
62623,A,200,0,0
62633,A,200,1,0
62643,A,200,1,0
62653,A,200,1,0
62663,A,200,1,0
62673,A,200,0,0
62797,A,200,10,0
62807,A,200,1,0
62817,A,200,1,0
62827,A,200,0,0
62837,A,200,1,0
62847,A,200,1,0
62857,A,200,0,0
62867,A,200,1,0
62877,A,200,1,0
62887,A,200,1,0
62897,A,200,1,0
62907,A,200,0,0
62917,A,200,1,0
62927,A,200,1,0
62937,A,200,1,0
63062,A,200,9,0
63073,A,200,1,0
63083,A,200,1,0
63093,A,200,0,0
63103,A,200,1,0
63113,A,200,1,0
63123,A,200,1,0
63133,A,200,1,0
63143,A,200,0,0
63153,A,200,1,0
63163,A,200,1,0
63173,A,200,1,0
63183,A,200,0,0
63193,A,200,1,0
63203,A,200,1,0
63327,A,200,9,0
63337,A,200,1,0
63347,A,200,1,0
63357,A,200,1,0
63367,A,200,1,0
63377,A,200,0,0
63387,A,200,1,0
63397,A,200,1,0
63407,A,200,0,0
63417,A,200,1,0
63427,A,200,1,0
63437,A,200,1,0
63447,A,200,1,0
63457,A,200,0,0
63467,A,200,1,0
63592,A,200,9,0
63603,A,200,2,0
63613,A,200,0,0
63623,A,200,1,0
63633,A,200,1,0
63643,A,200,1,0
63653,A,200,0,0
63663,A,200,1,0
63673,A,200,1,0
63683,A,200,1,0
63693,A,200,0,0
63703,A,200,1,0
63713,A,200,1,0
63723,A,200,1,0
63733,A,200,1,0
63857,A,200,11,0
63867,A,200,1,0
63877,A,200,1,0
63887,A,200,1,0
63897,A,200,0,0
63907,A,200,1,0
63917,A,200,1,0
63927,A,200,0,0
63937,A,200,1,0
63947,A,200,1,0
63957,A,200,1,0
63967,A,200,1,0
63977,A,200,0,0
63987,A,200,1,0
63997,A,200,1,0
64122,A,200,9,0
64133,A,200,1,0
64143,A,200,1,0
66149,A,210,11,0
66159,A,210,0,0
66169,A,210,0,0
66179,A,210,0,0
66189,A,210,0,0
66199,A,210,0,0
66209,A,210,1,0
66219,A,210,0,0
66229,A,210,1,0
66239,A,210,0,0
66249,A,210,1,0
66259,A,210,0,0
66269,A,210,1,0
66279,A,210,1,0
66289,A,210,0,0
66299,A,210,1,0
66309,A,210,1,0
66434,A,210,9,0
66445,A,210,0,0
66455,A,210,1,0
66465,A,210,1,0
66475,A,210,1,0
66485,A,210,1,0
66495,A,210,0,0
66505,A,210,1,0
66515,A,210,1,0
66525,A,210,0,0
66535,A,210,1,0
66545,A,210,1,0
66555,A,210,1,0
66565,A,210,1,0
66575,A,210,0,0
66699,A,210,12,0
66709,A,210,1,0
66719,A,210,1,0
66729,A,210,0,0
66739,A,210,1,0
66749,A,210,1,0
66759,A,210,1,0
66769,A,210,1,0
66779,A,210,0,0
66789,A,210,1,0
66799,A,210,1,0
66809,A,210,1,0
66819,A,210,1,0
66829,A,210,0,0
66953,A,210,12,0
66963,A,210,0,0
66973,A,210,1,0
66983,A,210,1,0
66993,A,210,1,0
67003,A,210,1,0
67013,A,210,0,0
67023,A,210,1,0
67033,A,210,1,0
67043,A,210,1,0
67053,A,210,1,0
67063,A,210,0,0
67073,A,210,1,0
67083,A,210,1,0
67093,A,210,1,0
67218,A,210,9,0
67229,A,210,1,0
67239,A,210,1,0
67249,A,210,1,0
67259,A,210,1,0
67269,A,210,0,0
67279,A,210,1,0
67289,A,210,1,0
67299,A,210,1,0
67309,A,210,1,0
67319,A,210,0,0
67329,A,210,1,0
67339,A,210,1,0
67349,A,210,1,0
67359,A,210,1,0
67483,A,210,9,0
67493,A,210,1,0
67503,A,210,1,0
67513,A,210,1,0
67523,A,210,0,0
67533,A,210,1,0
67543,A,210,1,0
67553,A,210,1,0
67563,A,210,1,0
67573,A,210,0,0
67583,A,210,1,0
67593,A,210,1,0
67603,A,210,0,0
67613,A,210,1,0
67623,A,210,1,0
67748,A,210,12,0
67759,A,210,1,0
67769,A,210,1,0
67779,A,210,0,0
67789,A,210,1,0
67799,A,210,1,0
67809,A,210,1,0
67819,A,210,0,0
67829,A,210,1,0
67839,A,210,1,0
67849,A,210,1,0
67859,A,210,0,0
67869,A,210,1,0
67879,A,210,1,0
67889,A,210,1,0
68013,A,210,10,0
68023,A,210,1,0
68033,A,210,1,0
68043,A,210,1,0
68053,A,210,1,0
68063,A,210,0,0
68073,A,210,1,0
68083,A,210,1,0
68093,A,210,1,0
68103,A,210,1,0
68113,A,210,0,0
68123,A,210,1,0
68133,A,210,1,0
68143,A,210,1,0
68267,A,210,9,0
68277,A,210,1,0
68287,A,210,1,0
68297,A,210,1,0
68307,A,210,1,0
68317,A,210,0,0
68327,A,210,1,0
68337,A,210,1,0
68347,A,210,1,0
68357,A,210,1,0
68367,A,210,0,0
68377,A,210,1,0
68387,A,210,1,0
68397,A,210,0,0
68407,A,210,1,0
68532,A,210,12,0
68543,A,210,1,0
68553,A,210,1,0
68563,A,210,1,0
68573,A,210,0,0
68583,A,210,1,0
68593,A,210,1,0
68603,A,210,0,0
68613,A,210,1,0
68623,A,210,1,0
68633,A,210,1,0
68643,A,210,1,0
68653,A,210,0,0
68663,A,210,1,0
68673,A,210,1,0
68797,A,210,10,0
68807,A,210,0,0
68817,A,210,1,0
68827,A,210,1,0
68837,A,210,1,0
68847,A,210,1,0
68857,A,210,0,0
68867,A,210,1,0
68877,A,210,1,0
68887,A,210,1,0
68897,A,210,1,0
68907,A,210,0,0
68917,A,210,1,0
68927,A,210,1,0
68937,A,210,1,0
69062,A,210,9,0
69073,A,210,1,0
69083,A,210,1,0
69093,A,210,1,0
69103,A,210,1,0
69113,A,210,0,0
69123,A,210,1,0
69133,A,210,1,0
69143,A,210,1,0
69153,A,210,1,0
69163,A,210,0,0
69173,A,210,1,0
69183,A,210,1,0
69193,A,210,1,0
69203,A,210,1,0
69327,A,210,11,0
69337,A,210,1,0
69347,A,210,1,0
69357,A,210,1,0
69367,A,210,0,0
69377,A,210,1,0
69387,A,210,1,0
69397,A,210,1,0
69407,A,210,1,0
69417,A,210,0,0
69427,A,210,1,0
69437,A,210,1,0
69447,A,210,1,0
69457,A,210,0,0
69467,A,210,1,0
69592,A,210,11,0
69603,A,210,1,0
69613,A,210,1,0
69623,A,210,0,0
69633,A,210,1,0
69643,A,210,1,0
69653,A,210,1,0
69663,A,210,1,0
69673,A,210,0,0
69683,A,210,1,0
69693,A,210,1,0
69703,A,210,0,0
69713,A,210,1,0
69723,A,210,1,0
69733,A,210,1,0
69857,A,210,9,0
69867,A,210,1,0
69877,A,210,1,0
69887,A,210,1,0
69897,A,210,1,0
69907,A,210,1,0
69917,A,210,1,0
69927,A,210,0,0
69937,A,210,1,0
69947,A,210,1,0
69957,A,210,0,0
69967,A,210,1,0
69977,A,210,1,0
69987,A,210,1,0
70111,A,210,9,0
70121,A,210,1,0
70131,A,210,1,0
70141,A,210,1,0
72149,A,220,11,0
72159,A,220,0,0
72169,A,220,0,0
72179,A,220,0,0
72189,A,220,0,0
72199,A,220,1,0
72209,A,220,0,0
72219,A,220,1,0
72229,A,220,0,0
72239,A,220,1,0
72249,A,220,1,0
72259,A,220,0,0
72269,A,220,1,0
72279,A,220,1,0
72289,A,220,0,0
72299,A,220,1,0
72309,A,220,1,0
